reference_id,name_or_id,original_smiles,canonical_smiles,parent_smiles,IC50_IKr,IC50_INa,IC50_ICaL,ic50_source,risk_label,risk_label_source,assay_context,reference,record_version
mol_81d01c84ffe2e8d7,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,27000.0,,INa,,,,,
mol_81d26c8efe81df99,,C[C@@]1(N2CCC(c3cc4cc(NC(=O)C5CC5)ncc4cc3Cl)CC2)COC[C@@H]1O,C[C@@]1(N2CCC(c3cc4cc(NC(=O)C5CC5)ncc4cc3Cl)CC2)COC[C@@H]1O,C[C@@]1(N2CCC(c3cc4cc(NC(=O)C5CC5)ncc4cc3Cl)CC2)COC[C@@H]1O,7800.0,,,IKr,,,,,
mol_81e0488820b16daa,,CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,,415.0,,INa,,,,,
mol_81e1846bbbf2fda3,,CN(CC=Cc1ccc(cc1)C(F)(F)F)Cc1cccc2ccoc12,CN(CC=Cc1ccc(C(F)(F)F)cc1)Cc1cccc2ccoc12,CN(CC=Cc1ccc(C(F)(F)F)cc1)Cc1cccc2ccoc12,3705.0,,,IKr,,,,,
mol_81e1dbe851b5ce71,,NC1=NC2(CO1)c1cc(ccc1OC1(CCC1)C21COC1)-c1cccnc1,NC1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,NC1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,10000.0,,,IKr,,,,,
mol_81e657e402601cb5,,Fc1ccc(COC2CCN(Cc3cc(F)c(cc3C3CC3)C(=O)NS(=O)(=O)N3CCC3)CC2)c(Cl)c1,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(CN2CCC(OCc3ccc(F)cc3Cl)CC2)cc1F,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(CN2CCC(OCc3ccc(F)cc3Cl)CC2)cc1F,,55.0,,INa,,,,,
mol_81e99a94a05374ae,,Cc1ncc(C)c(C(=O)N2CCC([C@H](N)Cc3cc(F)c(F)cc3F)CC2)n1,Cc1ncc(C)c(C(=O)N2CCC([C@H](N)Cc3cc(F)c(F)cc3F)CC2)n1,Cc1ncc(C)c(C(=O)N2CCC([C@H](N)Cc3cc(F)c(F)cc3F)CC2)n1,85000.0,,,IKr,,,,,
mol_81ecabbcd78821c2,,Cc1noc(/C(=C/c2cccc(-n3cc(C(=O)Nc4c(Cl)cncc4Cl)c(=O)c4cccnc43)c2)c2ccc(S(C)(=O)=O)cc2)n1,Cc1noc(/C(=C/c2cccc(-n3cc(C(=O)Nc4c(Cl)cncc4Cl)c(=O)c4cccnc43)c2)c2ccc(S(C)(=O)=O)cc2)n1,Cc1noc(/C(=C/c2cccc(-n3cc(C(=O)Nc4c(Cl)cncc4Cl)c(=O)c4cccnc43)c2)c2ccc(S(C)(=O)=O)cc2)n1,680.0,,,IKr,,,,,
mol_81ed679ada8e07a4,,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,3600.0,,,IKr,,,,,
mol_81fba5fec3671d22,,Clc1ccc2oc3c(nc([nH]c3=O)[C@@H]3CCCN3)c2c1,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,30000.0,,,IKr,,,,,
mol_82047a720697ee2b,,COc1cc(cc(SC)n1)[C@](O)(CCN(C)C)[C@H](c1cccc(OC)c1F)c1cc2cc(Br)ccc2nc1OC,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(SC)n1,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(SC)n1,30000.0,,,IKr,,,,,
mol_8205cab97f459763,,FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3c2)cc1,FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3c2)cc1,FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3c2)cc1,,417.0,,INa,,,,,
mol_82063ec4348fdb28,,COc1cncc(OCC2(CN)CC2)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,COc1cncc(OCC2(CN)CC2)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,COc1cncc(OCC2(CN)CC2)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,5100.0,,,IKr,,,,,
mol_820a269a7db5d361,,Cc1nc(C)c(s1)-c1ccc(Cl)c(c1)C(=O)Nc1ncc(cc1C)C#Cc1ccccc1,Cc1nc(C)c(-c2ccc(Cl)c(C(=O)Nc3ncc(C#Cc4ccccc4)cc3C)c2)s1,Cc1nc(C)c(-c2ccc(Cl)c(C(=O)Nc3ncc(C#Cc4ccccc4)cc3C)c2)s1,260.0,,,IKr,,,,,
mol_820f2417bfbe11a0,,COc1cc(NC2CN(CCCF)C2)ccc1[C@@]1(C)N(CC(F)F)[C@H](C)Cc2c1ccc1[nH]ncc21,COc1cc(NC2CN(CCCF)C2)ccc1[C@]1(C)c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)F,COc1cc(NC2CN(CCCF)C2)ccc1[C@]1(C)c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)F,1.6,,,IKr,,,,,
mol_821a8762ae0cd06b,,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@H](F)C1,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@H](F)C1,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@H](F)C1,3700.0,,,IKr,,,,,
mol_82241a53312c770f,,CN(C)C(=O)C(C)(C)c1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1,CN(C)C(=O)C(C)(C)c1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1,CN(C)C(=O)C(C)(C)c1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1,40000.0,,,IKr,,,,,
mol_822f5a12b49597e2,,C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnn(c1C)-c1cc(cc(C)n1)C(F)(F)F,Cc1cc(C(F)(F)F)cc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)n1,Cc1cc(C(F)(F)F)cc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)n1,16800.0,,,IKr,,,,,
mol_823500a3fa89bf02,,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2cccc3c2CCC3)cc(OC)n1,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2cccc3c2CCC3)cc(OC)n1,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2cccc3c2CCC3)cc(OC)n1,4500.0,,,IKr,,,,,
mol_8235b2a46c431923,,Cc1cc(C)n(CC(=O)NC2CCN(C2)c2c(F)cc3c(c2Cl)n(cc(C(O)=O)c3=O)C2CC2)n1,Cc1cc(C)n(CC(=O)NC2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3Cl)C2)n1,Cc1cc(C)n(CC(=O)NC2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3Cl)C2)n1,1000.0,,,IKr,,,,,
mol_823d0a6ee11b4564,,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@@H](C3)OC(=O)N4c3ccc4OCC(=O)Nc4n3)c2n1,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,3000.0,,,IKr,,,,,
mol_8246a2083fb79411,,C1CC(CCO1)n1cc(-c2ccncc2)c2ccncc12,c1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1,c1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1,30000.0,,,IKr,,,,,
mol_8248f073a9cb218c,,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,26300.0,,,IKr,,,,,
mol_824a071df82ea20e,,COc1ccc([C@H]2CN(CCCN3CCCC3=O)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,COc1ccc([C@H]2CN(CCCN3CCCC3=O)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,COc1ccc([C@H]2CN(CCCN3CCCC3=O)C[C@@H]2CC(=O)Nc2cccc(Cl)c2)cc1,1260.0,,,IKr,,,,,
mol_824cdf8f891178d7,,COc1ncc-2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCC1CCN(CC1)c1ccnc3ccc-2cc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCC1CCN(CC1)c1ccnc3ccc-2cc13,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCC1CCN(CC1)c1ccnc3ccc-2cc13,30000.0,,,IKr,,,,,
mol_824f46d89c8d3e2f,,CN1CCN(CC1)c1nc2ncc(Cl)c(N3CCN(Cc4cc(C)on4)CC3)c2[nH]1,Cc1cc(CN2CCN(c3c(Cl)cnc4nc(N5CCN(C)CC5)[nH]c34)CC2)no1,Cc1cc(CN2CCN(c3c(Cl)cnc4nc(N5CCN(C)CC5)[nH]c34)CC2)no1,2300.0,,,IKr,,,,,
mol_8250ad6e49b76845,,CC1=C(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)C(C)OC1=O,CC1=C(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)C(C)OC1=O,CC1=C(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)C(C)OC1=O,20000.0,,,IKr,,,,,
mol_825216db8b50956f,,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2-c2cccc(F)c2)C3)ccn1,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2-c2cccc(F)c2)C3)ccn1,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2-c2cccc(F)c2)C3)ccn1,10000.0,,,IKr,,,,,
mol_825398680fa45505,,CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,7.0,,,IKr,,,,,
mol_8258791e478c4273,,NC(=O)Nc1ccc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,NC(=O)Nc1ccc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,NC(=O)Nc1ccc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,4800.0,,,IKr,,,,,
mol_8258e306be49db67,,COC(=O)CCCN1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,COC(=O)CCCN1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,COC(=O)CCCN1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,20417379.45,,,IKr,,,,,
mol_825f429f9c7f21c4,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC(F)(F)C(F)F)CC2)cc1F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC(F)(F)C(F)F)CC2)cc1F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(CC(F)(F)C(F)F)CC2)cc1F,,34.0,,INa,,,,,
mol_826772404a9ee721,,COc1cc(cnc1NC(=O)c1cc(NC(=O)OC(C)(C)C)ccc1Cl)C#Cc1ccccc1,COc1cc(C#Cc2ccccc2)cnc1NC(=O)c1cc(NC(=O)OC(C)(C)C)ccc1Cl,COc1cc(C#Cc2ccccc2)cnc1NC(=O)c1cc(NC(=O)OC(C)(C)C)ccc1Cl,910.0,,,IKr,,,,,
mol_82683163b51711db,,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccncc1,223.87,,,IKr,,,,,
mol_826d3ac75569501c,,FC(F)(F)c1ccc(c(OCC#N)c1)-c1nccc2cc(ccc12)S(=O)(=O)Nc1nccs1,N#CCOc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,N#CCOc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12,,30000.0,,INa,,,,,
mol_82701e105b95cf6d,,OC[C@@H](OC(=O)N1C[C@H]2[C@@H](C1)[C@@H]2c1ccn(n1)-c1ccc(F)cc1)C(F)(F)F,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,O=C(O[C@H](CO)C(F)(F)F)N1C[C@@H]2[C@H](C1)[C@H]2c1ccn(-c2ccc(F)cc2)n1,30000.0,,,IKr,,,,,
mol_8273af49a7d34c0a,,Cc1nsc(-c2nnc3n2CCN(C(=O)c2cccc(Cl)c2)[C@@H]3C)n1,Cc1nsc(-c2nnc3n2CCN(C(=O)c2cccc(Cl)c2)[C@@H]3C)n1,Cc1nsc(-c2nnc3n2CCN(C(=O)c2cccc(Cl)c2)[C@@H]3C)n1,70000.0,,,IKr,,,,,
mol_8278fa68d6037cef,,NC(=O)N1CCC(c2c(-c3ccc(N)nc3)n(-c3ccc(Cl)cc3)c3cnccc23)CC1,NC(=O)N1CCC(c2c(-c3ccc(N)nc3)n(-c3ccc(Cl)cc3)c3cnccc23)CC1,NC(=O)N1CCC(c2c(-c3ccc(N)nc3)n(-c3ccc(Cl)cc3)c3cnccc23)CC1,5500.0,,,IKr,,,,,
mol_827ab105acbbda83,,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,158.49,,,IKr,,,,,
mol_827ab88976f15a08,,COC1COCCC1N[C@@H]1C[C@H]2CN(C3CC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,COC1COCCC1N[C@@H]1C[C@H]2CN(C3CC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,COC1COCCC1N[C@@H]1C[C@H]2CN(C3CC3)C[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,42100.0,,,IKr,,,,,
mol_827c6dbc663989a1,,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,5623.41,,,IKr,,,,,
mol_827dc461134c268d,,CNC[C@@H]([C@H](OCC(=O)N1CCC1)c1ccccc1)c1ccc2ccccc2c1,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CCC1)c1ccccc1,CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CCC1)c1ccccc1,29000.0,,,IKr,,,,,
mol_827e6cff1c47a13d,,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,97700.0,,,IKr,,,,,
mol_82812a9b258fc205,,Cn1nc(NCCCO)c2ccc(-c3ccccc3OCC(F)(F)C(F)(F)F)cc21,Cn1nc(NCCCO)c2ccc(-c3ccccc3OCC(F)(F)C(F)(F)F)cc21,Cn1nc(NCCCO)c2ccc(-c3ccccc3OCC(F)(F)C(F)(F)F)cc21,,19800.0,,INa,,,,,
mol_82815716117ff0cb,,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,COc1cnc(O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3C3CC3)N(C(=O)[C@@H](NC(=O)O[C@H](C)C(F)(F)F)C3CCCCC3)C2)c2cc(Cl)ccc12,12500.0,,,IKr,,,,,
mol_828a66ed83e3ad25,,Cc1n[nH]c(C)c1CCn1cc(-c2ccc(Cl)c(C(F)F)c2)cn1,Cc1n[nH]c(C)c1CCn1cc(-c2ccc(Cl)c(C(F)F)c2)cn1,Cc1n[nH]c(C)c1CCn1cc(-c2ccc(Cl)c(C(F)F)c2)cn1,7170.0,,,IKr,,,,,
mol_828a974ade746452,,C=C(c1ccc(NC(C)=O)cc1)c1ccc2c(c1)Nc1ccccc1S2,C=C(c1ccc(NC(C)=O)cc1)c1ccc2c(c1)Nc1ccccc1S2,C=C(c1ccc(NC(C)=O)cc1)c1ccc2c(c1)Nc1ccccc1S2,21970.0,,,IKr,,,,,
mol_828b1c0ac887fe6c,,FC(F)(F)c1cnc2CCN(Cc2c1)C(=O)[C@@]12CCC[C@@H]1C[C@H](C2)NC1CCOCC1,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NC1CCOCC1)C2,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCC[C@@H]1C[C@@H](NC1CCOCC1)C2,25700.0,,,IKr,,,,,
mol_82950583725776c8,,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,912010.84,,,IKr,,,,,
mol_82966d0aa014439d,,CC(C)N1CCC[C@H](Cn2c(C)nc3ncc(Oc4ccc(Br)cc4F)cc3c2=O)C1,Cc1nc2ncc(Oc3ccc(Br)cc3F)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,Cc1nc2ncc(Oc3ccc(Br)cc3F)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,1300.0,,,IKr,,,,,
mol_82a1ab3e9d1fa36b,,Cc1cc(F)ccc1Oc1cc(c(Cl)cc1C(=O)Nc1ccc(F)c(OC[C@H](O)CN)c1)C(F)(F)F,Cc1cc(F)ccc1Oc1cc(C(F)(F)F)c(Cl)cc1C(=O)Nc1ccc(F)c(OC[C@H](O)CN)c1,Cc1cc(F)ccc1Oc1cc(C(F)(F)F)c(Cl)cc1C(=O)Nc1ccc(F)c(OC[C@H](O)CN)c1,6000.0,,,IKr,,,,,
mol_82ac36f1817ca93d,,COC(=O)N(C)c1c(N)nc(nc1N)-n1nc(Cc2ccccc2F)c2cc(OC)ccc12,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3ccccc3F)c3cc(OC)ccc32)nc1N,COC(=O)N(C)c1c(N)nc(-n2nc(Cc3ccccc3F)c3cc(OC)ccc32)nc1N,30000.0,,,IKr,,,,,
mol_82ac989286043a7b,,CN1CCN(CC1)c1ccc2nc(Nc3ccc(C)cn3)[nH]c2c1,Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,Cc1ccc(Nc2nc3ccc(N4CCN(C)CC4)cc3[nH]2)nc1,12700.0,,,IKr,,,,,
mol_82ad3b3bbd77d102,,COc1ccc(N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,COc1ccc(N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,COc1ccc(N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5100.0,,,IKr,,,,,
mol_82b3f8603c633659,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1F,,6.0,,INa,,,,,
mol_82b52763e00d630e,,Oc1cc(-c2cn[nH]c2)ccc1-c1ccc(N2CCC3(CCCNC3)C2)nn1,Oc1cc(-c2cn[nH]c2)ccc1-c1ccc(N2CCC3(CCCNC3)C2)nn1,Oc1cc(-c2cn[nH]c2)ccc1-c1ccc(N2CCC3(CCCNC3)C2)nn1,270.0,,,IKr,,,,,
mol_82bf1955457fe6a5,,CC(C)Oc1cc(CC[C@@H](C)N2Cc3cccc(F)c3C2)ccc1O,CC(C)Oc1cc(CC[C@@H](C)N2Cc3cccc(F)c3C2)ccc1O,CC(C)Oc1cc(CC[C@@H](C)N2Cc3cccc(F)c3C2)ccc1O,3700.0,,,IKr,,,,,
mol_82bf7716e63d9e3a,,Cn1nccc1-c1cn(C)c2cc(ccc12)S(=O)(=O)Nc1ncns1,Cn1nccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12,Cn1nccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12,,10000.0,,INa,,,,,
mol_82cd572d07c9da2a,,COc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,COc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,COc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1700.0,,,IKr,,,,,
